Recorded date: Apr 17, 2026, 14:35:53
Export date: Apr 18, 2026, 18:39:57
Min (dB-A): 70.4
Max (dB-A): 82.7
Peak (dB-A): 85.8
Avg (dB-A): 74.6
TWA (dB-A): 0.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
74.4,1776411337423
74.2,1776411337663
74.0,1776411337883
75.5,1776411338103
75.4,1776411338341
74.2,1776411338563
73.6,1776411338764
73.6,1776411338982
73.4,1776411339183
73.5,1776411339403
73.7,1776411339603
74.1,1776411339822
74.7,1776411340023
75.7,1776411340243
74.9,1776411340482
74.6,1776411340702
74.1,1776411340941
74.2,1776411341181
73.7,1776411341402
74.7,1776411341602
74.5,1776411341823
73.3,1776411342063
73.6,1776411342302
73.7,1776411342522
74.5,1776411342764
74.8,1776411342987
75.2,1776411343221
74.5,1776411343461
74.9,1776411343682
74.8,1776411343921
75.1,1776411344161
74.6,1776411344381
74.7,1776411344620
74.9,1776411344861
74.4,1776411345080
73.6,1776411345280
75.0,1776411345501
75.3,1776411345740
75.6,1776411345961
75.7,1776411346161
77.0,1776411346381
76.6,1776411346581
77.8,1776411346781
