Recorded date: Apr 17, 2026, 19:20:52
Export date: Apr 18, 2026, 18:42:00
Min (dB-A): 72.6
Max (dB-A): 88.6
Peak (dB-A): 94.4
Avg (dB-A): 77.7
TWA (dB-A): 48.1
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
77.7,1776428371352
78.0,1776428371594
77.9,1776428371833
77.5,1776428372054
75.8,1776428372294
76.0,1776428372512
76.5,1776428372714
77.4,1776428372933
77.0,1776428373134
78.4,1776428373352
77.5,1776428373552
76.9,1776428373774
77.7,1776428374014
77.3,1776428374254
77.8,1776428374473
78.1,1776428374712
78.6,1776428374933
77.0,1776428375133
77.8,1776428375353
77.7,1776428375554
77.6,1776428375773
78.1,1776428375973
77.4,1776428376194
78.6,1776428376434
78.9,1776428376654
78.2,1776428376873
77.5,1776428377073
78.6,1776428377294
79.3,1776428377533
78.8,1776428377754
78.9,1776428377992
80.3,1776428378234
80.2,1776428378453
81.8,1776428378692
81.8,1776428378933
83.4,1776428379153
81.4,1776428379392
81.2,1776428379633
81.2,1776428379856
81.8,1776428380093
83.0,1776428380312
85.0,1776428380513
82.3,1776428380733
80.6,1776428380973
79.8,1776428381213
79.2,1776428381433
78.2,1776428381635
77.9,1776428381858
77.9,1776428382093
77.6,1776428382332
77.5,1776428382555
77.5,1776428382792
77.3,1776428383013
77.1,1776428383253
77.8,1776428383492
77.8,1776428383712
77.3,1776428383913
77.4,1776428384132
77.4,1776428384332
77.1,1776428384556
77.3,1776428384793
78.8,1776428385013
77.4,1776428385213
78.8,1776428385455
77.4,1776428385678
76.4,1776428385972
75.7,1776428386173
76.4,1776428386373
76.3,1776428386573
76.3,1776428386773
75.2,1776428386976
76.2,1776428387179
75.9,1776428387474
75.3,1776428387674
76.8,1776428387874
76.4,1776428388075
75.2,1776428388375
75.7,1776428388672
75.7,1776428388874
75.0,1776428389174
74.7,1776428389473
84.8,1776428389673
81.0,1776428389875
77.3,1776428390172
75.0,1776428390372
75.6,1776428390572
76.0,1776428390773
78.0,1776428391071
77.4,1776428391272
76.8,1776428391472
75.7,1776428391672
75.8,1776428391873
76.2,1776428392073
76.2,1776428392273
76.2,1776428392473
75.9,1776428392677
76.9,1776428392973
76.9,1776428393174
76.1,1776428393376
76.9,1776428393673
76.8,1776428393873
76.0,1776428394073
77.0,1776428394274
76.5,1776428394474
80.5,1776428394772
78.5,1776428394974
77.0,1776428395272
75.8,1776428395472
78.1,1776428395672
77.1,1776428395872
78.8,1776428396073
76.5,1776428396275
75.8,1776428396476
75.1,1776428396678
76.2,1776428396974
75.7,1776428397175
77.0,1776428397377
76.2,1776428397578
76.7,1776428397874
76.3,1776428398075
77.3,1776428398275
75.5,1776428398573
76.5,1776428398773
76.3,1776428398974
76.1,1776428399174
75.0,1776428399374
74.9,1776428399574
74.5,1776428399873
75.3,1776428400173
75.4,1776428400374
75.3,1776428400673
74.8,1776428400876
74.9,1776428401173
74.8,1776428401377
75.7,1776428401674
74.7,1776428401875
75.2,1776428402172
75.8,1776428402374
77.3,1776428402575
78.2,1776428402872
85.4,1776428403074
76.6,1776428403275
76.2,1776428403573
76.5,1776428403775
76.5,1776428404074
77.3,1776428404274
78.2,1776428404476
77.7,1776428404678
77.6,1776428404975
78.1,1776428405176
79.0,1776428405376
77.8,1776428405674
77.0,1776428405874
77.5,1776428406075
76.9,1776428406275
78.1,1776428406476
79.3,1776428406778
80.4,1776428407073
80.0,1776428407273
78.6,1776428407474
78.3,1776428407674
77.6,1776428407875
77.3,1776428408077
76.2,1776428408278
78.0,1776428408478
79.6,1776428408680
80.8,1776428408975
81.1,1776428409177
79.0,1776428409378
77.9,1776428409673
77.3,1776428409876
75.8,1776428410077
76.5,1776428410277
76.9,1776428410574
76.6,1776428410779
77.9,1776428410980
78.0,1776428411274
78.2,1776428411478
77.7,1776428411680
76.8,1776428411974
76.2,1776428412175
76.3,1776428412376
77.4,1776428412577
76.6,1776428412877
78.0,1776428413078
79.1,1776428413374
79.0,1776428413574
77.5,1776428413775
78.3,1776428413975
77.9,1776428414178
77.2,1776428414379
79.7,1776428414580
78.2,1776428414873
78.1,1776428415073
77.8,1776428415275
76.3,1776428415483
77.4,1776428415774
77.6,1776428415976
78.1,1776428416176
77.9,1776428416376
78.5,1776428416577
77.3,1776428416778
77.4,1776428417074
76.8,1776428417274
77.2,1776428417474
77.9,1776428417674
77.6,1776428417878
77.4,1776428418174
78.9,1776428418374
78.1,1776428418575
78.2,1776428418775
78.9,1776428419075
77.8,1776428419277
78.7,1776428419574
79.8,1776428419774
78.3,1776428419977
78.3,1776428420177
78.1,1776428420380
78.2,1776428420675
77.7,1776428420972
77.4,1776428421172
77.6,1776428421373
77.4,1776428421573
77.7,1776428421773
79.6,1776428421973
78.9,1776428422173
78.7,1776428422374
79.2,1776428422575
78.0,1776428422776
78.5,1776428423073
79.0,1776428423278
79.2,1776428423512
78.8,1776428423733
77.1,1776428423972
77.7,1776428424212
78.0,1776428424434
77.5,1776428424635
77.0,1776428424859
77.5,1776428425062
76.8,1776428425274
78.2,1776428425519
76.6,1776428425752
77.6,1776428425972
77.1,1776428426212
77.1,1776428426433
77.4,1776428426672
77.2,1776428426911
76.1,1776428427132
75.9,1776428427334
76.4,1776428427551
76.3,1776428427752
76.2,1776428427973
76.7,1776428428178
76.7,1776428428396
76.7,1776428428632
77.3,1776428428852
77.2,1776428429052
77.6,1776428429312
77.7,1776428429515
79.7,1776428429755
81.3,1776428429972
80.3,1776428430211
80.3,1776428430452
80.8,1776428430672
82.3,1776428430872
79.0,1776428431094
79.3,1776428431333
80.3,1776428431572
81.0,1776428431793
79.6,1776428431994
81.4,1776428432213
78.9,1776428432453
78.8,1776428432672
78.0,1776428432874
79.2,1776428433093
77.7,1776428433333
79.2,1776428433573
79.8,1776428433793
79.0,1776428433994
79.0,1776428434213
78.8,1776428434454
78.1,1776428434691
84.0,1776428434914
79.7,1776428435152
79.2,1776428435372
81.2,1776428435572
80.6,1776428435792
80.9,1776428435992
80.5,1776428436212
79.0,1776428436431
78.6,1776428436631
77.9,1776428436832
77.3,1776428437052
78.0,1776428437293
78.2,1776428437512
78.4,1776428437712
77.5,1776428437932
79.6,1776428438136
77.1,1776428438392
76.6,1776428438612
76.7,1776428438813
79.9,1776428439032
78.9,1776428439232
78.1,1776428439453
77.9,1776428439692
77.5,1776428439912
76.2,1776428440112
78.2,1776428440332
78.7,1776428440532
79.2,1776428440792
79.3,1776428441015
77.3,1776428441232
78.5,1776428441455
78.1,1776428441672
78.7,1776428441892
79.4,1776428442094
79.3,1776428442313
77.9,1776428442516
77.1,1776428442731
77.5,1776428442932
79.0,1776428443151
80.9,1776428443352
78.6,1776428443572
77.3,1776428443812
