Recorded date: Apr 16, 2026, 19:04:08
Export date: Apr 18, 2026, 18:37:22
Min (dB-A): 67.7
Max (dB-A): 86.8
Peak (dB-A): 90.4
Avg (dB-A): 77.0
TWA (dB-A): 42.3
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
80.1,1776341003168
79.7,1776341003387
81.3,1776341003627
80.4,1776341003849
79.4,1776341004087
80.3,1776341004327
81.0,1776341004548
78.3,1776341004788
76.1,1776341005033
76.2,1776341005247
76.0,1776341005447
75.0,1776341005668
79.3,1776341005909
80.9,1776341006128
78.7,1776341006367
77.0,1776341006607
75.9,1776341006829
78.7,1776341007033
81.2,1776341007251
79.0,1776341007489
81.3,1776341007730
79.3,1776341007950
78.7,1776341008190
78.3,1776341008407
82.6,1776341008616
79.2,1776341008828
80.7,1776341009029
78.3,1776341009252
77.2,1776341009495
81.4,1776341009728
80.2,1776341009948
78.0,1776341010196
77.6,1776341010429
78.8,1776341010648
78.3,1776341010890
78.3,1776341011107
77.4,1776341011329
77.8,1776341011568
79.2,1776341011789
79.5,1776341011989
80.6,1776341012210
78.6,1776341012412
77.1,1776341012629
76.9,1776341012872
80.1,1776341013113
80.1,1776341013329
80.3,1776341013573
82.6,1776341013787
80.4,1776341013990
81.5,1776341014209
79.1,1776341014448
78.3,1776341014687
78.4,1776341014908
77.6,1776341015146
78.0,1776341015388
77.0,1776341015607
77.3,1776341015846
78.2,1776341016067
79.5,1776341016268
78.8,1776341016487
78.8,1776341016687
77.7,1776341016907
78.9,1776341017107
80.4,1776341017327
78.7,1776341017527
78.4,1776341017747
78.8,1776341017947
78.7,1776341018167
79.1,1776341018369
79.4,1776341018588
79.4,1776341018827
78.3,1776341019048
77.4,1776341019287
77.0,1776341019527
78.1,1776341019749
76.6,1776341019988
77.2,1776341020207
77.3,1776341020428
77.4,1776341020667
77.6,1776341020907
77.4,1776341021127
78.1,1776341021368
77.2,1776341021587
78.1,1776341021827
76.9,1776341022069
77.4,1776341022287
77.7,1776341022490
78.1,1776341022707
78.9,1776341022948
79.0,1776341023187
78.6,1776341023407
78.7,1776341023648
78.6,1776341023866
78.8,1776341024067
78.4,1776341024287
78.4,1776341024527
78.9,1776341024767
78.4,1776341024988
78.8,1776341025228
77.8,1776341025467
77.6,1776341025687
78.1,1776341025929
78.3,1776341026168
78.0,1776341026388
78.6,1776341026627
78.4,1776341026847
77.2,1776341027047
77.8,1776341027267
79.0,1776341027468
77.5,1776341027687
76.8,1776341027887
78.3,1776341028107
76.8,1776341028346
78.3,1776341028587
79.8,1776341028807
78.8,1776341029027
77.6,1776341029247
77.1,1776341029447
76.6,1776341029668
76.0,1776341029908
76.0,1776341030147
75.3,1776341030368
75.0,1776341030607
75.3,1776341030847
75.5,1776341031068
76.3,1776341031307
76.9,1776341031527
75.0,1776341031728
77.2,1776341031947
77.8,1776341032147
77.2,1776341032367
76.9,1776341032567
78.1,1776341032787
75.5,1776341032987
74.6,1776341033207
76.1,1776341033407
75.3,1776341033634
75.7,1776341033867
75.0,1776341034087
74.5,1776341034288
74.8,1776341034507
76.1,1776341034707
75.9,1776341034930
74.9,1776341035167
74.5,1776341035406
74.9,1776341035628
74.9,1776341035831
74.7,1776341036047
75.5,1776341036247
74.8,1776341036468
74.6,1776341036707
75.7,1776341036927
74.9,1776341037127
76.9,1776341037348
76.4,1776341037548
76.0,1776341037807
76.8,1776341038028
74.7,1776341038229
76.3,1776341038447
77.0,1776341038687
86.8,1776341038927
80.8,1776341039147
75.9,1776341039386
75.1,1776341039607
76.1,1776341039847
75.6,1776341040089
75.9,1776341040307
75.8,1776341040507
76.1,1776341040728
75.6,1776341040967
76.0,1776341041207
76.9,1776341041427
75.8,1776341041667
75.6,1776341041888
75.6,1776341042128
