Recorded date: Apr 16, 2026, 19:01:14
Export date: Apr 18, 2026, 18:37:05
Min (dB-A): 67.9
Max (dB-A): 82.7
Peak (dB-A): 86.9
Avg (dB-A): 76.5
TWA (dB-A): 40.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
69.8,1776340827629
72.7,1776340827869
75.4,1776340828109
73.7,1776340828328
71.9,1776340828569
76.4,1776340828795
73.1,1776340829030
72.8,1776340829267
73.0,1776340829489
71.2,1776340829689
72.3,1776340829910
73.1,1776340830149
71.2,1776340830389
72.7,1776340830609
71.7,1776340830809
70.6,1776340831029
73.2,1776340831268
72.9,1776340831490
74.7,1776340831729
73.5,1776340831969
73.5,1776340832189
72.8,1776340832430
73.0,1776340832670
78.8,1776340832889
77.8,1776340833089
78.7,1776340833309
78.9,1776340833549
79.0,1776340833769
80.8,1776340833969
77.7,1776340834190
78.6,1776340834429
79.5,1776340834669
78.6,1776340834890
80.0,1776340835090
79.6,1776340835310
79.1,1776340835549
78.9,1776340835770
78.3,1776340835988
78.2,1776340836229
78.0,1776340836449
78.8,1776340836650
78.4,1776340836871
78.3,1776340837108
78.2,1776340837347
78.5,1776340837569
77.5,1776340837771
78.6,1776340837989
78.8,1776340838190
77.9,1776340838409
79.7,1776340838648
78.0,1776340838869
76.6,1776340839110
76.4,1776340839348
76.6,1776340839570
78.4,1776340839810
79.6,1776340840049
77.3,1776340840270
78.1,1776340840510
76.7,1776340840749
74.6,1776340840969
74.7,1776340841208
77.3,1776340841430
76.8,1776340841630
76.6,1776340841849
74.4,1776340842049
75.0,1776340842269
76.0,1776340842469
74.6,1776340842688
74.6,1776340842892
77.3,1776340843109
77.4,1776340843309
78.3,1776340843529
78.9,1776340843729
79.5,1776340843948
77.3,1776340844192
76.3,1776340844408
78.4,1776340844629
78.6,1776340844869
79.7,1776340845089
78.1,1776340845289
78.1,1776340845509
77.0,1776340845709
77.1,1776340845929
78.2,1776340846129
77.0,1776340846349
77.3,1776340846590
77.5,1776340846808
77.6,1776340847049
77.1,1776340847290
78.0,1776340847509
78.0,1776340847709
78.2,1776340847929
76.3,1776340848129
77.0,1776340848347
76.2,1776340848550
76.2,1776340848768
76.3,1776340849009
76.3,1776340849229
76.7,1776340849429
76.1,1776340849649
76.4,1776340849849
77.0,1776340850069
77.2,1776340850269
77.2,1776340850489
77.3,1776340850689
76.5,1776340850915
76.6,1776340851151
77.0,1776340851355
77.1,1776340851563
77.4,1776340851787
77.3,1776340851989
77.4,1776340852207
77.4,1776340852408
77.8,1776340852628
78.6,1776340852830
77.0,1776340853051
76.3,1776340853271
82.4,1776340853510
81.3,1776340853728
76.7,1776340853931
76.2,1776340854152
76.0,1776340854388
75.3,1776340854608
76.0,1776340854809
75.8,1776340855030
76.1,1776340855267
75.7,1776340855508
76.1,1776340855727
80.1,1776340855931
79.0,1776340856156
78.0,1776340856390
77.6,1776340856615
80.7,1776340856851
78.4,1776340857090
76.0,1776340857310
78.9,1776340857549
77.7,1776340857789
79.3,1776340858010
77.3,1776340858249
76.3,1776340858489
75.5,1776340858709
77.0,1776340858910
76.9,1776340859130
77.9,1776340859368
77.0,1776340859590
76.9,1776340859830
77.7,1776340860069
77.0,1776340860290
78.3,1776340860529
79.2,1776340860770
77.9,1776340860991
77.5,1776340861231
77.2,1776340861469
79.3,1776340861692
80.1,1776340861933
79.4,1776340862190
79.8,1776340862411
78.9,1776340862648
78.0,1776340862889
78.0,1776340863110
78.9,1776340863313
79.8,1776340863530
78.3,1776340863730
79.6,1776340863950
78.0,1776340864193
78.1,1776340864408
78.3,1776340864611
78.3,1776340864828
82.7,1776340865029
80.9,1776340865249
80.0,1776340865489
81.5,1776340865728
80.6,1776340865950
80.6,1776340866188
80.5,1776340866429
81.7,1776340866649
80.5,1776340866888
79.4,1776340867112
79.9,1776340867349
79.5,1776340867589
79.4,1776340867809
79.4,1776340868048
79.3,1776340868288
79.2,1776340868507
78.8,1776340868708
78.4,1776340868928
78.4,1776340869128
79.1,1776340869348
