Recorded date: Apr 17, 2026, 19:07:30
Export date: Apr 18, 2026, 18:40:51
Min (dB-A): 72.6
Max (dB-A): 86.3
Peak (dB-A): 89.3
Avg (dB-A): 78.0
TWA (dB-A): 40.4
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
78.4,1776427487408
77.8,1776427487625
79.0,1776427487825
78.6,1776427488046
78.4,1776427488266
78.5,1776427488487
78.9,1776427488726
79.5,1776427488967
79.2,1776427489185
77.6,1776427489387
77.4,1776427489606
77.4,1776427489807
77.1,1776427490026
77.3,1776427490226
79.3,1776427490446
78.2,1776427490646
79.9,1776427490866
80.0,1776427491106
79.8,1776427491326
80.0,1776427491526
78.6,1776427491746
79.0,1776427491986
78.3,1776427492227
78.1,1776427492446
78.1,1776427492646
77.7,1776427492867
78.8,1776427493068
79.4,1776427493286
79.2,1776427493526
79.1,1776427493747
79.8,1776427493987
79.0,1776427494227
79.8,1776427494446
79.8,1776427494685
79.0,1776427494925
78.5,1776427495146
78.6,1776427495387
80.0,1776427495626
83.4,1776427495846
79.0,1776427496086
77.7,1776427496306
78.8,1776427496506
79.5,1776427496726
79.3,1776427496926
79.1,1776427497185
79.4,1776427497406
79.7,1776427497606
80.3,1776427497827
80.0,1776427498067
79.3,1776427498306
78.7,1776427498526
77.8,1776427498767
78.9,1776427498985
81.0,1776427499185
79.5,1776427499406
77.9,1776427499646
77.3,1776427499885
77.9,1776427500105
78.1,1776427500305
78.1,1776427500529
78.3,1776427500768
77.6,1776427501005
80.0,1776427501227
79.9,1776427501466
78.2,1776427501686
78.2,1776427501928
78.6,1776427502166
78.8,1776427502385
78.7,1776427502586
78.8,1776427502805
78.7,1776427503005
77.8,1776427503226
78.3,1776427503465
79.3,1776427503706
79.1,1776427503926
80.0,1776427504166
78.8,1776427504386
79.4,1776427504627
83.1,1776427504866
78.6,1776427505087
77.6,1776427505288
77.6,1776427505508
77.8,1776427505746
77.4,1776427505966
78.1,1776427506186
77.8,1776427506426
78.8,1776427506645
79.1,1776427506846
78.8,1776427507066
78.6,1776427507266
78.8,1776427507486
78.5,1776427507686
79.1,1776427507907
78.7,1776427508108
79.2,1776427508327
79.2,1776427508567
80.0,1776427508807
79.6,1776427509026
80.7,1776427509266
80.7,1776427509486
80.2,1776427509686
81.5,1776427509907
81.1,1776427510147
81.0,1776427510386
80.3,1776427510606
80.5,1776427510806
81.0,1776427511027
80.2,1776427511227
81.2,1776427511446
79.8,1776427511687
78.9,1776427511906
78.9,1776427512106
79.7,1776427512326
79.9,1776427512527
79.8,1776427512747
79.6,1776427512989
79.9,1776427513226
81.1,1776427513445
80.7,1776427513646
81.0,1776427513867
80.5,1776427514107
81.9,1776427514326
81.3,1776427514566
82.0,1776427514786
81.3,1776427515006
81.3,1776427515216
81.7,1776427515429
80.4,1776427515667
81.4,1776427515905
81.8,1776427516126
82.6,1776427516327
85.0,1776427516546
83.5,1776427516785
83.7,1776427517011
86.3,1776427517245
83.2,1776427517486
83.8,1776427517708
84.8,1776427517946
82.6,1776427518187
85.0,1776427518406
85.7,1776427518606
84.0,1776427518827
83.0,1776427519066
82.2,1776427519286
83.0,1776427519525
84.2,1776427519766
83.2,1776427519986
81.7,1776427520186
80.2,1776427520406
79.9,1776427520646
80.0,1776427520886
81.0,1776427521105
81.3,1776427521305
81.0,1776427521526
80.0,1776427521766
79.0,1776427521986
80.2,1776427522186
79.2,1776427522406
78.5,1776427522606
79.0,1776427522826
78.7,1776427523026
78.8,1776427523247
78.9,1776427523466
77.8,1776427523707
78.9,1776427523926
78.1,1776427524126
78.4,1776427524346
78.3,1776427524585
77.2,1776427524805
77.1,1776427525005
79.1,1776427525227
75.3,1776427525427
80.9,1776427525646
78.0,1776427525847
76.8,1776427526066
76.0,1776427526268
77.1,1776427526487
75.9,1776427526687
76.3,1776427526907
77.1,1776427527147
78.0,1776427527366
76.9,1776427527567
76.0,1776427527788
76.5,1776427527988
76.8,1776427528208
76.6,1776427528408
77.0,1776427528628
76.3,1776427528866
76.4,1776427529108
77.4,1776427529326
76.2,1776427529568
76.3,1776427529786
76.8,1776427529987
76.3,1776427530206
77.4,1776427530408
76.1,1776427530626
75.5,1776427530828
76.1,1776427531048
75.6,1776427531285
75.7,1776427531526
76.4,1776427531748
76.4,1776427531987
77.2,1776427532208
75.2,1776427532427
75.8,1776427532667
74.8,1776427532888
76.2,1776427533128
77.1,1776427533366
75.6,1776427533587
76.7,1776427533827
76.7,1776427534065
76.0,1776427534285
76.4,1776427534528
75.8,1776427534747
75.0,1776427534948
75.7,1776427535167
75.1,1776427535407
76.6,1776427535648
76.1,1776427535867
76.4,1776427536068
76.0,1776427536286
75.3,1776427536486
74.6,1776427536707
75.0,1776427536907
75.0,1776427537126
74.5,1776427537367
74.6,1776427537587
74.3,1776427537787
73.9,1776427538006
74.6,1776427538206
74.9,1776427538428
76.2,1776427538668
75.1,1776427538908
73.9,1776427539127
74.8,1776427539367
75.1,1776427539587
76.8,1776427539788
75.3,1776427540008
74.9,1776427540247
76.2,1776427540487
78.2,1776427540707
78.5,1776427540946
78.5,1776427541166
78.5,1776427541387
76.7,1776427541626
77.9,1776427541868
78.8,1776427542087
77.0,1776427542328
77.9,1776427542546
78.2,1776427542748
78.2,1776427542968
75.8,1776427543206
80.7,1776427543447
78.1,1776427543666
76.7,1776427543866
76.7,1776427544087
75.9,1776427544287
76.3,1776427544508
75.1,1776427544747
74.8,1776427544967
76.2,1776427545206
76.7,1776427545446
76.2,1776427545667
74.7,1776427545868
77.8,1776427546088
75.6,1776427546328
76.6,1776427546567
75.1,1776427546788
79.9,1776427546988
77.8,1776427547207
76.7,1776427547446
75.5,1776427547665
73.2,1776427547865
75.6,1776427548086
75.9,1776427548286
78.2,1776427548506
76.8,1776427548707
75.8,1776427548926
74.8,1776427549127
74.1,1776427549348
73.1,1776427549586
78.7,1776427549808
78.5,1776427550027
77.6,1776427550268
76.8,1776427550486
78.5,1776427550687
78.9,1776427550907
76.9,1776427551147
75.3,1776427551385
75.1,1776427551607
75.3,1776427551807
75.0,1776427552026
75.3,1776427552227
77.0,1776427552446
74.9,1776427552687
75.8,1776427552907
78.4,1776427553146
75.9,1776427553385
76.6,1776427553607
75.4,1776427553847
75.3,1776427554086
76.0,1776427554307
77.9,1776427554508
77.6,1776427554727
78.3,1776427554966
76.4,1776427555186
76.0,1776427555426
75.1,1776427555666
75.8,1776427555886
75.5,1776427556086
76.4,1776427556307
75.9,1776427556546
77.0,1776427556786
76.1,1776427557007
75.7,1776427557246
75.7,1776427557466
75.7,1776427557666
75.6,1776427557886
77.0,1776427558089
76.1,1776427558307
77.9,1776427558546
76.4,1776427558766
75.7,1776427558988
76.2,1776427559226
74.7,1776427559466
76.5,1776427559686
77.8,1776427559887
78.3,1776427560107
75.6,1776427560347
76.0,1776427560566
75.9,1776427560767
75.8,1776427560988
74.5,1776427561227
75.3,1776427561466
75.5,1776427561686
74.6,1776427561888
74.6,1776427562106
75.5,1776427562306
75.4,1776427562526
74.9,1776427562766
75.5,1776427562988
75.5,1776427563226
78.3,1776427563467
81.0,1776427563688
79.9,1776427563927
78.0,1776427564166
78.0,1776427564386
79.9,1776427564587
79.2,1776427564806
78.6,1776427565007
77.2,1776427565226
76.6,1776427565466
77.5,1776427565687
76.1,1776427565926
75.8,1776427566166
76.6,1776427566386
76.3,1776427566586
76.6,1776427566806
78.6,1776427567006
79.5,1776427567226
78.5,1776427567446
77.9,1776427567667
79.2,1776427567906
78.9,1776427568147
77.6,1776427568366
78.0,1776427568566
79.4,1776427568788
78.7,1776427569027
77.7,1776427569268
79.5,1776427569486
77.4,1776427569727
76.2,1776427569966
77.1,1776427570186
79.1,1776427570427
78.6,1776427570646
76.8,1776427570848
77.1,1776427571066
77.6,1776427571266
78.3,1776427571486
79.9,1776427571686
77.5,1776427571906
77.0,1776427572106
76.7,1776427572326
77.4,1776427572526
76.3,1776427572748
76.0,1776427572988
75.2,1776427573208
76.8,1776427573446
79.2,1776427573688
77.7,1776427573906
79.1,1776427574107
76.2,1776427574328
76.1,1776427574566
76.3,1776427574806
75.2,1776427575028
75.5,1776427575268
75.9,1776427575488
77.1,1776427575688
76.7,1776427575908
75.2,1776427576147
75.7,1776427576366
74.1,1776427576587
75.3,1776427576787
75.2,1776427577006
75.8,1776427577207
79.5,1776427577426
77.4,1776427577626
77.6,1776427577846
76.5,1776427578088
76.5,1776427578308
76.1,1776427578546
83.5,1776427578788
79.4,1776427579006
78.3,1776427579206
78.3,1776427579426
77.9,1776427579627
80.4,1776427579848
80.0,1776427580087
78.2,1776427580327
76.8,1776427580546
77.7,1776427580787
78.0,1776427581006
79.3,1776427581207
79.6,1776427581431
78.9,1776427581667
78.5,1776427581905
77.3,1776427582127
79.5,1776427582366
77.9,1776427582606
75.9,1776427582827
76.9,1776427583066
75.4,1776427583287
76.5,1776427583525
76.7,1776427583765
77.0,1776427583985
74.6,1776427584185
74.9,1776427584405
75.5,1776427584607
77.0,1776427584825
76.2,1776427585048
75.8,1776427585286
75.6,1776427585505
75.3,1776427585745
77.1,1776427585967
77.9,1776427586206
75.8,1776427586447
75.8,1776427586666
75.0,1776427586866
75.4,1776427587086
77.6,1776427587286
77.0,1776427587506
77.8,1776427587706
77.5,1776427587925
75.8,1776427588166
76.3,1776427588386
78.4,1776427588628
76.2,1776427588866
75.6,1776427589086
76.1,1776427589286
75.8,1776427589506
77.1,1776427589706
76.2,1776427589927
75.4,1776427590166
75.9,1776427590406
75.6,1776427590627
75.2,1776427590866
74.9,1776427591086
75.8,1776427591288
76.9,1776427591509
76.3,1776427591746
76.2,1776427591988
77.6,1776427592207
77.2,1776427592407
76.1,1776427592626
77.0,1776427592828
75.8,1776427593046
76.0,1776427593285
79.8,1776427593505
76.8,1776427593705
75.6,1776427593906
77.0,1776427594145
75.6,1776427594385
75.8,1776427594605
75.5,1776427594805
77.3,1776427595025
76.1,1776427595226
76.4,1776427595446
77.1,1776427595646
77.2,1776427595866
76.3,1776427596106
76.3,1776427596326
75.6,1776427596528
75.6,1776427596748
76.8,1776427596989
80.7,1776427597227
77.1,1776427597446
75.6,1776427597647
76.2,1776427597869
76.3,1776427598106
76.1,1776427598326
76.2,1776427598528
76.1,1776427598746
77.2,1776427598985
77.3,1776427599225
76.4,1776427599445
78.4,1776427599646
78.2,1776427599866
79.2,1776427600066
78.2,1776427600286
77.7,1776427600486
76.1,1776427600706
75.8,1776427600946
75.6,1776427601168
77.4,1776427601406
77.2,1776427601646
77.0,1776427601866
77.5,1776427602067
78.5,1776427602286
77.3,1776427602486
78.7,1776427602686
78.5,1776427602887
78.3,1776427603106
78.1,1776427603345
78.7,1776427603566
78.8,1776427603767
76.9,1776427603988
77.0,1776427604225
77.0,1776427604466
77.6,1776427604686
76.7,1776427604888
77.2,1776427605106
77.7,1776427605307
75.6,1776427605527
75.6,1776427605727
75.0,1776427605948
75.6,1776427606187
75.9,1776427606406
79.6,1776427606608
83.7,1776427606826
78.1,1776427607028
76.5,1776427607246
