Recorded date: Apr 17, 2026, 19:04:28
Export date: Apr 18, 2026, 18:40:41
Min (dB-A): 72.6
Max (dB-A): 82.3
Peak (dB-A): 86.9
Avg (dB-A): 76.6
TWA (dB-A): 0.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
75.0,1776427452891
74.5,1776427453111
75.4,1776427453311
76.3,1776427453530
75.3,1776427453771
75.1,1776427454010
75.8,1776427454230
75.9,1776427454432
76.2,1776427454651
76.5,1776427454889
76.4,1776427455110
75.3,1776427455311
75.7,1776427455529
75.2,1776427455731
75.9,1776427455951
76.1,1776427456192
76.1,1776427456430
75.1,1776427456650
75.6,1776427456889
75.6,1776427457129
75.6,1776427457350
75.8,1776427457550
76.2,1776427457769
76.1,1776427457991
77.1,1776427458214
76.9,1776427458451
77.0,1776427458691
77.2,1776427458911
75.4,1776427459111
76.0,1776427459330
76.4,1776427459530
76.1,1776427459750
76.3,1776427459989
78.0,1776427460210
76.9,1776427460411
77.3,1776427460630
76.1,1776427460869
75.9,1776427461110
76.2,1776427461331
76.0,1776427461572
75.9,1776427461810
76.5,1776427462029
76.0,1776427462229
76.8,1776427462450
77.6,1776427462650
77.5,1776427462873
77.3,1776427463110
75.9,1776427463331
76.6,1776427463570
76.2,1776427463812
75.9,1776427464029
