Recorded date: Apr 17, 2026, 13:57:17
Export date: Apr 18, 2026, 18:39:18
Min (dB-A): 65.0
Max (dB-A): 83.3
Peak (dB-A): 90.2
Avg (dB-A): 69.5
TWA (dB-A): 0.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
67.6,1776409005191
67.3,1776409005391
67.6,1776409005614
67.4,1776409005814
67.8,1776409006032
66.6,1776409006234
69.1,1776409006454
69.7,1776409006692
73.2,1776409006912
70.3,1776409007114
68.0,1776409007333
69.7,1776409007573
83.3,1776409007814
68.7,1776409008031
67.9,1776409008233
67.2,1776409008453
68.3,1776409008692
67.0,1776409008914
68.7,1776409009153
68.9,1776409009393
68.0,1776409009613
68.8,1776409009853
71.1,1776409010072
70.1,1776409010291
69.4,1776409010494
70.9,1776409010713
68.9,1776409010914
68.2,1776409011131
68.4,1776409011332
67.5,1776409011552
68.9,1776409011792
69.1,1776409012011
67.1,1776409012216
71.1,1776409012432
70.5,1776409012673
69.8,1776409012914
65.9,1776409013134
66.1,1776409013371
66.7,1776409013611
67.4,1776409013833
67.5,1776409014073
72.6,1776409014294
67.4,1776409014533
67.6,1776409014770
67.4,1776409014991
67.5,1776409015191
66.0,1776409015412
67.1,1776409015651
67.0,1776409015892
66.2,1776409016113
67.1,1776409016353
68.1,1776409016574
69.4,1776409016813
69.4,1776409017054
72.1,1776409017273
68.2,1776409017513
69.4,1776409017754
68.4,1776409017973
67.6,1776409018174
67.1,1776409018393
67.9,1776409018593
67.7,1776409018813
66.9,1776409019032
67.0,1776409019252
67.0,1776409019453
67.7,1776409019672
70.4,1776409019872
68.4,1776409020095
74.4,1776409020332
67.0,1776409020574
67.6,1776409020793
70.8,1776409020993
69.4,1776409021213
72.9,1776409021413
78.8,1776409021633
70.0,1776409021873
71.2,1776409022092
68.4,1776409022293
69.2,1776409022512
68.8,1776409022713
68.7,1776409022934
68.4,1776409023135
70.4,1776409023352
70.8,1776409023553
71.1,1776409023772
71.1,1776409023973
71.8,1776409024193
70.8,1776409024433
70.3,1776409024652
71.6,1776409024853
71.2,1776409025073
70.0,1776409025313
73.6,1776409025553
70.2,1776409025774
69.4,1776409026013
68.8,1776409026252
69.8,1776409026471
71.4,1776409026672
71.9,1776409026892
76.6,1776409027132
71.7,1776409027351
74.2,1776409027552
75.6,1776409027752
71.7,1776409027991
72.4,1776409028231
72.6,1776409028452
78.9,1776409028654
72.5,1776409028872
72.1,1776409029072
72.9,1776409029291
74.2,1776409029543
74.4,1776409029790
75.2,1776409029991
74.6,1776409030210
74.6,1776409030430
74.3,1776409030673
73.8,1776409030890
74.6,1776409031091
73.9,1776409031310
73.5,1776409031510
73.8,1776409031730
