Recorded date: Apr 16, 2026, 17:02:08
Export date: Apr 18, 2026, 18:35:29
Min (dB-A): 64.2
Max (dB-A): 81.2
Peak (dB-A): 84.3
Avg (dB-A): 72.7
TWA (dB-A): 0.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
67.6,1776333649932
66.7,1776333650154
66.2,1776333650355
66.6,1776333650574
66.9,1776333650774
67.4,1776333651032
68.1,1776333651253
68.3,1776333651454
68.5,1776333651674
69.3,1776333651916
68.8,1776333652133
68.8,1776333652374
68.6,1776333652612
68.8,1776333652834
69.1,1776333653076
68.8,1776333653315
68.3,1776333653536
69.5,1776333653777
76.0,1776333654014
70.2,1776333654235
69.7,1776333654475
69.4,1776333654696
69.0,1776333654897
68.0,1776333655114
67.2,1776333655315
68.6,1776333655533
68.3,1776333655776
68.2,1776333656014
68.0,1776333656233
67.0,1776333656434
67.0,1776333656654
68.1,1776333656893
67.9,1776333657114
67.7,1776333657314
67.6,1776333657541
67.1,1776333657774
68.8,1776333658012
68.7,1776333658232
67.9,1776333658435
69.5,1776333658655
70.3,1776333658856
69.6,1776333659081
68.9,1776333659315
68.5,1776333659534
69.7,1776333659753
69.7,1776333659995
69.4,1776333660216
69.5,1776333660454
69.2,1776333660695
70.0,1776333660914
69.9,1776333661114
69.9,1776333661339
70.5,1776333661574
70.5,1776333661821
68.2,1776333662033
71.4,1776333662272
70.5,1776333662494
71.0,1776333662733
71.2,1776333662974
71.0,1776333663196
71.5,1776333663436
70.7,1776333663684
71.0,1776333663893
71.3,1776333664095
71.4,1776333664312
64.2,1776333664553
73.6,1776333664774
72.4,1776333665012
72.5,1776333665255
73.1,1776333665476
73.2,1776333665677
73.4,1776333665892
73.7,1776333666092
73.2,1776333666313
73.4,1776333666552
73.4,1776333666792
72.9,1776333667014
73.2,1776333667253
73.2,1776333667473
73.8,1776333667674
73.6,1776333667893
74.3,1776333668135
74.1,1776333668373
73.8,1776333668573
73.2,1776333668817
73.6,1776333669053
73.4,1776333669274
73.5,1776333669514
73.5,1776333669735
73.3,1776333669973
74.2,1776333670213
73.9,1776333670433
73.9,1776333670634
73.5,1776333670857
73.9,1776333671093
73.0,1776333671338
72.7,1776333671557
73.3,1776333671795
73.0,1776333672038
72.9,1776333672254
72.9,1776333672493
73.2,1776333672716
72.3,1776333672957
72.1,1776333673194
72.5,1776333673416
72.6,1776333673654
72.9,1776333673893
72.1,1776333674113
72.4,1776333674315
72.0,1776333674534
72.3,1776333674773
72.7,1776333674996
72.2,1776333675236
72.0,1776333675474
72.0,1776333675696
72.2,1776333675936
72.0,1776333676173
71.8,1776333676392
71.9,1776333676595
72.0,1776333676815
72.3,1776333677052
72.9,1776333677273
72.3,1776333677493
73.3,1776333677737
72.4,1776333677953
72.8,1776333678193
72.5,1776333678435
72.2,1776333678654
72.3,1776333678893
72.6,1776333679133
72.7,1776333679353
72.4,1776333679593
72.7,1776333679814
72.6,1776333680015
71.9,1776333680235
72.2,1776333680475
81.2,1776333680717
78.1,1776333680934
74.2,1776333681172
73.4,1776333681413
73.1,1776333681633
72.7,1776333681833
72.5,1776333682053
73.2,1776333682254
72.8,1776333682473
73.8,1776333682715
73.1,1776333682934
73.0,1776333683174
73.1,1776333683413
73.8,1776333683634
73.5,1776333683873
73.5,1776333684114
73.1,1776333684332
73.1,1776333684532
72.3,1776333684755
72.4,1776333684999
73.6,1776333685212
72.3,1776333685414
73.2,1776333685635
73.6,1776333685873
73.0,1776333686094
73.6,1776333686313
73.4,1776333686514
73.8,1776333686734
73.3,1776333686934
73.3,1776333687154
72.6,1776333687395
72.9,1776333687615
74.0,1776333687853
73.2,1776333688099
73.6,1776333688315
72.9,1776333688553
73.5,1776333688793
74.1,1776333689013
76.1,1776333689253
76.0,1776333689493
74.7,1776333689717
75.1,1776333689953
76.8,1776333690173
76.2,1776333690373
76.1,1776333690594
75.2,1776333690833
76.5,1776333691073
76.7,1776333691294
75.7,1776333691533
75.3,1776333691775
75.0,1776333691994
76.3,1776333692195
75.1,1776333692415
75.1,1776333692657
75.9,1776333692874
76.0,1776333693074
74.6,1776333693294
75.3,1776333693534
75.5,1776333693775
75.2,1776333693995
74.5,1776333694234
76.0,1776333694474
74.7,1776333694695
76.3,1776333694915
75.3,1776333695137
75.2,1776333695374
74.2,1776333695615
74.9,1776333695836
76.7,1776333696074
75.5,1776333696315
75.7,1776333696533
75.5,1776333696734
76.5,1776333696953
73.8,1776333697194
74.4,1776333697433
73.9,1776333697655
76.0,1776333697895
75.0,1776333698113
74.8,1776333698314
74.6,1776333698537
73.7,1776333698738
73.4,1776333698957
73.0,1776333699193
75.0,1776333699434
75.7,1776333699652
77.4,1776333699852
77.1,1776333700073
76.9,1776333700312
74.5,1776333700533
74.2,1776333700734
75.9,1776333700952
