Recorded date: Apr 17, 2026, 19:01:55
Export date: Apr 18, 2026, 18:40:19
Min (dB-A): 71.2
Max (dB-A): 83.8
Peak (dB-A): 86.2
Avg (dB-A): 74.9
TWA (dB-A): 0.0
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
75.7,1776427185501
73.6,1776427185740
73.2,1776427185981
78.1,1776427186200
75.2,1776427186440
74.6,1776427186681
74.2,1776427186902
74.9,1776427187140
76.9,1776427187359
76.2,1776427187560
76.3,1776427187780
75.2,1776427188020
74.4,1776427188261
76.0,1776427188479
75.0,1776427188680
75.5,1776427188940
75.7,1776427189161
75.4,1776427189400
74.6,1776427189641
74.5,1776427189860
74.6,1776427190101
76.4,1776427190320
75.0,1776427190561
73.7,1776427190800
75.4,1776427191020
74.9,1776427191220
74.7,1776427191439
74.3,1776427191639
74.5,1776427191860
73.0,1776427192101
74.5,1776427192340
74.2,1776427192559
73.7,1776427192799
74.2,1776427193019
74.9,1776427193219
75.0,1776427193440
74.0,1776427193640
73.4,1776427193859
73.3,1776427194060
72.9,1776427194284
74.1,1776427194518
73.1,1776427194758
75.2,1776427194978
74.4,1776427195218
73.8,1776427195440
74.1,1776427195678
73.6,1776427195918
73.7,1776427196141
74.1,1776427196379
74.6,1776427196621
73.3,1776427196838
73.1,1776427197041
76.3,1776427197259
74.3,1776427197466
74.1,1776427197705
73.7,1776427197918
73.5,1776427198159
75.2,1776427198378
75.3,1776427198581
75.4,1776427198798
75.5,1776427199038
74.3,1776427199260
77.9,1776427199461
75.9,1776427199679
74.3,1776427199879
75.0,1776427200100
73.7,1776427200301
72.3,1776427200521
75.1,1776427200761
76.0,1776427200998
75.1,1776427201220
74.4,1776427201460
73.8,1776427201679
75.5,1776427201880
75.2,1776427202100
75.4,1776427202340
75.1,1776427202579
73.8,1776427202799
74.9,1776427203000
74.4,1776427203218
75.1,1776427203419
73.7,1776427203639
73.5,1776427203839
74.0,1776427204059
73.9,1776427204299
73.6,1776427204519
74.7,1776427204758
74.5,1776427204998
74.0,1776427205218
75.8,1776427205419
75.4,1776427205640
74.8,1776427205878
73.9,1776427206118
74.8,1776427206338
74.3,1776427206559
75.9,1776427206780
75.6,1776427206981
75.3,1776427207199
74.7,1776427207438
74.7,1776427207679
80.9,1776427207900
83.8,1776427208139
80.8,1776427208380
74.9,1776427208600
74.8,1776427208839
73.8,1776427209059
74.8,1776427209259
75.4,1776427209480
75.3,1776427209719
74.5,1776427209959
74.2,1776427210179
75.1,1776427210379
75.4,1776427210599
76.0,1776427210800
75.7,1776427211019
74.9,1776427211219
73.4,1776427211440
74.0,1776427211679
74.3,1776427211899
74.3,1776427212099
74.2,1776427212318
73.6,1776427212519
73.5,1776427212739
74.2,1776427212939
80.3,1776427213159
75.8,1776427213359
74.5,1776427213579
74.6,1776427213779
78.0,1776427213999
75.0,1776427214240
73.3,1776427214459
72.8,1776427214660
73.3,1776427214880
73.7,1776427215119
73.7,1776427215340
73.1,1776427215560
73.1,1776427215760
73.5,1776427215980
73.9,1776427216218
75.2,1776427216460
75.5,1776427216680
74.2,1776427216921
78.5,1776427217140
73.5,1776427217380
73.4,1776427217619
74.1,1776427217839
74.4,1776427218039
73.5,1776427218259
73.6,1776427218459
74.8,1776427218680
73.9,1776427218919
73.1,1776427219159
73.0,1776427219380
72.7,1776427219621
73.4,1776427219840
73.7,1776427220078
72.6,1776427220320
73.4,1776427220540
73.2,1776427220741
74.5,1776427220960
73.8,1776427221160
73.8,1776427221380
73.3,1776427221580
73.5,1776427221799
73.5,1776427222041
78.1,1776427222260
73.5,1776427222501
72.9,1776427222740
72.4,1776427222960
72.8,1776427223160
72.8,1776427223379
73.5,1776427223580
73.9,1776427223801
73.3,1776427224020
73.7,1776427224260
73.4,1776427224480
73.0,1776427224721
73.2,1776427224941
75.0,1776427225141
74.6,1776427225359
75.1,1776427225561
75.9,1776427225781
76.9,1776427226020
76.9,1776427226259
75.5,1776427226479
77.1,1776427226680
75.4,1776427226900
75.2,1776427227141
74.3,1776427227361
74.2,1776427227561
74.5,1776427227780
74.8,1776427227980
75.3,1776427228199
75.3,1776427228399
76.1,1776427228619
75.8,1776427228820
75.4,1776427229039
75.8,1776427229278
75.3,1776427229499
75.5,1776427229738
74.5,1776427229981
74.6,1776427230200
74.6,1776427230401
74.6,1776427230621
75.9,1776427230861
75.8,1776427231100
75.5,1776427231320
76.3,1776427231521
76.2,1776427231739
75.8,1776427231941
75.2,1776427232161
75.7,1776427232401
75.2,1776427232620
73.9,1776427232841
73.6,1776427233081
74.7,1776427233300
74.8,1776427233500
75.2,1776427233720
74.8,1776427233959
76.1,1776427234199
75.1,1776427234420
74.9,1776427234659
75.4,1776427234880
75.3,1776427235080
75.5,1776427235301
75.2,1776427235540
75.4,1776427235780
74.7,1776427236001
75.7,1776427236240
75.5,1776427236481
75.9,1776427236701
76.5,1776427236940
75.8,1776427237162
75.7,1776427237400
75.2,1776427237641
75.1,1776427237861
75.3,1776427238101
77.3,1776427238340
76.0,1776427238561
75.0,1776427238800
74.6,1776427239040
75.1,1776427239260
76.4,1776427239460
77.4,1776427239681
76.6,1776427239920
75.8,1776427240139
76.4,1776427240340
75.3,1776427240560
75.4,1776427240760
76.8,1776427240981
74.3,1776427241221
75.3,1776427241461
74.5,1776427241662
74.6,1776427241899
73.7,1776427242139
74.2,1776427242361
74.4,1776427242599
75.1,1776427242821
73.7,1776427243061
73.1,1776427243299
76.2,1776427243520
74.4,1776427243759
75.1,1776427243999
74.3,1776427244219
72.9,1776427244420
72.5,1776427244640
74.6,1776427244881
73.6,1776427245100
72.8,1776427245300
74.9,1776427245519
74.2,1776427245758
74.0,1776427246001
74.6,1776427246221
72.5,1776427246421
73.4,1776427246641
73.8,1776427246881
73.7,1776427247120
74.2,1776427247340
73.3,1776427247579
74.9,1776427247799
74.4,1776427248039
74.7,1776427248281
73.9,1776427248501
73.7,1776427248740
76.6,1776427248980
73.2,1776427249200
75.5,1776427249402
73.1,1776427249621
73.4,1776427249821
73.7,1776427250041
76.7,1776427250280
74.6,1776427250481
74.7,1776427250681
74.7,1776427250901
73.6,1776427251139
74.9,1776427251380
77.7,1776427251600
76.6,1776427251800
75.3,1776427252019
75.4,1776427252220
76.0,1776427252439
77.3,1776427252680
73.4,1776427252900
75.9,1776427253139
77.0,1776427253381
76.0,1776427253601
76.9,1776427253839
76.6,1776427254080
76.1,1776427254300
75.8,1776427254500
74.6,1776427254720
77.0,1776427254959
74.8,1776427255180
74.8,1776427255381
75.9,1776427255601
75.4,1776427255841
75.5,1776427256080
74.3,1776427256301
76.0,1776427256539
76.3,1776427256780
73.6,1776427257000
76.2,1776427257201
78.0,1776427257420
77.5,1776427257660
76.2,1776427257881
75.8,1776427258081
74.8,1776427258301
73.9,1776427258544
74.1,1776427258780
73.8,1776427259000
72.6,1776427259218
74.7,1776427259459
73.8,1776427259681
74.5,1776427259920
73.3,1776427260140
73.4,1776427260379
73.6,1776427260619
76.1,1776427260842
75.4,1776427261079
75.7,1776427261320
74.2,1776427261539
72.1,1776427261739
73.6,1776427261960
76.9,1776427262161
75.7,1776427262379
75.3,1776427262580
76.0,1776427262800
75.6,1776427263041
75.6,1776427263260
75.4,1776427263502
76.8,1776427263740
75.5,1776427263961
77.2,1776427264161
74.9,1776427264380
73.4,1776427264580
75.6,1776427264801
77.4,1776427265040
76.5,1776427265260
73.9,1776427265500
75.9,1776427265739
74.4,1776427265959
74.0,1776427266160
73.5,1776427266379
74.4,1776427266619
74.6,1776427266859
75.5,1776427267080
74.2,1776427267280
75.2,1776427267499
73.6,1776427267699
73.3,1776427267919
79.1,1776427268139
74.5,1776427268359
73.3,1776427268559
73.2,1776427268779
73.3,1776427268980
72.2,1776427269199
73.0,1776427269399
73.4,1776427269620
74.6,1776427269820
74.0,1776427270041
71.8,1776427270280
73.5,1776427270501
74.3,1776427270701
74.7,1776427270921
74.7,1776427271159
72.3,1776427271403
72.4,1776427271619
73.1,1776427271821
72.9,1776427272040
71.9,1776427272278
73.8,1776427272519
74.6,1776427272741
73.4,1776427272980
73.8,1776427273199
75.7,1776427273400
75.1,1776427273619
74.9,1776427273822
73.2,1776427274039
74.5,1776427274240
74.5,1776427274459
74.2,1776427274659
73.3,1776427274879
74.1,1776427275079
73.2,1776427275299
74.7,1776427275539
73.6,1776427275759
74.5,1776427275960
74.9,1776427276179
73.8,1776427276380
73.6,1776427276599
74.8,1776427276821
73.9,1776427277059
73.8,1776427277278
74.1,1776427277479
73.7,1776427277699
74.2,1776427277899
72.8,1776427278120
73.9,1776427278359
72.7,1776427278580
73.2,1776427278780
72.8,1776427278999
74.6,1776427279240
74.1,1776427279479
73.4,1776427279700
73.7,1776427279939
73.6,1776427280179
74.1,1776427280401
74.7,1776427280639
74.5,1776427280859
74.8,1776427281059
73.7,1776427281279
73.1,1776427281479
73.7,1776427281699
73.8,1776427281899
72.7,1776427282119
73.4,1776427282359
74.8,1776427282600
73.3,1776427282819
72.5,1776427283020
72.8,1776427283239
73.4,1776427283480
73.4,1776427283701
74.8,1776427283940
74.6,1776427284183
74.7,1776427284400
73.2,1776427284600
72.4,1776427284819
75.5,1776427285059
74.5,1776427285302
72.8,1776427285520
72.6,1776427285740
74.9,1776427285961
73.3,1776427286161
74.0,1776427286379
72.9,1776427286581
72.4,1776427286800
72.1,1776427287001
71.8,1776427287219
71.8,1776427287421
72.9,1776427287641
73.4,1776427287841
74.7,1776427288059
72.3,1776427288300
72.7,1776427288520
74.5,1776427288727
73.0,1776427288940
72.2,1776427289141
72.9,1776427289360
73.0,1776427289561
72.4,1776427289780
72.4,1776427289980
72.5,1776427290201
71.8,1776427290439
71.8,1776427290681
72.2,1776427290901
71.7,1776427291141
72.4,1776427291360
71.6,1776427291561
72.1,1776427291779
72.4,1776427291982
72.2,1776427292199
72.5,1776427292400
71.9,1776427292620
71.2,1776427292820
71.2,1776427293040
72.2,1776427293242
72.8,1776427293460
73.1,1776427293700
73.0,1776427293919
71.3,1776427294121
71.5,1776427294339
71.7,1776427294560
71.3,1776427294800
73.2,1776427295020
73.2,1776427295221
72.3,1776427295440
71.7,1776427295641
71.9,1776427295861
72.3,1776427296101
72.7,1776427296321
74.0,1776427296560
73.7,1776427296802
74.0,1776427297021
73.7,1776427297221
74.6,1776427297440
74.4,1776427297643
74.7,1776427297860
74.4,1776427298061
72.9,1776427298281
73.3,1776427298520
73.3,1776427298739
73.5,1776427298940
74.4,1776427299159
74.4,1776427299385
76.4,1776427299619
76.3,1776427299819
76.2,1776427300059
74.8,1776427300279
73.7,1776427300499
72.8,1776427300760
72.4,1776427300979
73.1,1776427301201
72.9,1776427301418
73.4,1776427301618
72.8,1776427301839
72.7,1776427302039
72.3,1776427302260
