Recorded date: Apr 16, 2026, 19:05:42
Export date: Apr 18, 2026, 18:37:35
Min (dB-A): 67.3
Max (dB-A): 88.4
Peak (dB-A): 94.1
Avg (dB-A): 74.5
TWA (dB-A): 43.4
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
75.4,1776341082004
74.1,1776341082224
73.8,1776341082464
74.1,1776341082684
74.7,1776341082884
73.8,1776341083104
75.5,1776341083304
74.1,1776341083524
74.8,1776341083763
76.7,1776341084004
77.2,1776341084223
78.0,1776341084423
78.3,1776341084645
78.1,1776341084884
76.7,1776341085104
75.7,1776341085344
76.4,1776341085584
77.0,1776341085804
78.3,1776341086024
79.3,1776341086264
79.4,1776341086484
78.1,1776341086685
79.7,1776341086904
79.4,1776341087144
78.5,1776341087384
78.3,1776341087604
78.3,1776341087844
78.0,1776341088063
79.1,1776341088264
78.8,1776341088483
78.4,1776341088684
78.2,1776341088904
77.4,1776341089144
77.3,1776341089384
76.4,1776341089603
75.6,1776341089803
75.5,1776341090023
74.9,1776341090263
74.6,1776341090483
75.1,1776341090685
76.7,1776341090905
77.5,1776341091105
77.1,1776341091325
73.7,1776341091525
73.6,1776341091745
73.0,1776341091945
73.5,1776341092165
74.5,1776341092365
74.9,1776341092585
73.6,1776341092824
73.9,1776341093045
75.8,1776341093245
74.8,1776341093465
74.7,1776341093707
73.9,1776341093945
73.5,1776341094165
74.1,1776341094404
74.0,1776341094624
74.4,1776341094844
74.5,1776341095085
76.2,1776341095303
76.6,1776341095504
76.7,1776341095723
75.7,1776341095924
75.6,1776341096144
74.7,1776341096344
76.6,1776341096564
75.6,1776341096764
75.6,1776341096984
75.6,1776341097223
74.8,1776341097464
74.6,1776341097683
74.7,1776341097924
74.2,1776341098145
73.8,1776341098385
76.5,1776341098625
73.4,1776341098845
73.3,1776341099083
73.0,1776341099324
72.6,1776341099544
74.0,1776341099784
73.6,1776341100024
72.9,1776341100243
72.1,1776341100484
72.2,1776341100705
72.0,1776341100943
72.0,1776341101184
71.6,1776341101404
72.5,1776341101605
73.1,1776341101824
73.4,1776341102063
75.4,1776341102304
74.7,1776341102524
72.4,1776341102724
72.2,1776341102944
72.0,1776341103185
73.9,1776341103404
74.4,1776341103624
75.3,1776341103864
73.7,1776341104084
73.7,1776341104323
72.3,1776341104563
72.2,1776341104784
74.3,1776341104986
73.3,1776341105203
71.8,1776341105404
72.6,1776341105623
88.4,1776341105864
77.5,1776341106084
75.3,1776341106324
75.1,1776341106564
75.1,1776341106784
74.1,1776341106984
75.1,1776341107203
74.8,1776341107404
74.5,1776341107624
72.9,1776341107865
73.1,1776341108084
76.1,1776341108284
75.7,1776341108503
76.1,1776341108704
75.4,1776341108924
73.0,1776341109125
77.0,1776341109343
77.5,1776341109543
76.6,1776341109764
75.7,1776341109964
75.2,1776341110184
72.7,1776341110384
75.2,1776341110603
72.1,1776341110844
72.2,1776341111063
71.7,1776341111263
84.1,1776341111484
72.9,1776341111685
72.6,1776341111904
71.8,1776341112105
71.7,1776341112305
71.4,1776341112505
72.0,1776341112723
72.7,1776341112924
73.1,1776341113143
76.0,1776341113383
72.7,1776341113605
71.4,1776341113805
72.4,1776341114023
71.8,1776341114224
71.2,1776341114443
70.7,1776341114645
72.9,1776341114865
71.7,1776341115065
74.0,1776341115288
74.1,1776341115490
72.4,1776341115704
74.0,1776341115944
72.3,1776341116165
72.6,1776341116365
76.2,1776341116585
74.3,1776341116785
74.4,1776341117005
74.3,1776341117205
73.2,1776341117425
73.6,1776341117625
71.4,1776341117845
71.7,1776341118049
72.1,1776341118264
71.8,1776341118504
72.8,1776341118725
72.1,1776341118928
72.3,1776341119144
71.9,1776341119383
70.9,1776341119625
72.1,1776341119844
72.1,1776341120044
72.0,1776341120265
71.8,1776341120503
72.2,1776341120744
71.6,1776341120964
72.5,1776341121184
71.8,1776341121405
70.2,1776341121644
70.4,1776341121884
72.7,1776341122104
74.5,1776341122304
73.4,1776341122524
74.3,1776341122764
74.6,1776341123005
73.7,1776341123225
74.7,1776341123464
77.9,1776341123685
76.1,1776341123887
72.8,1776341124106
72.9,1776341124343
70.9,1776341124584
71.5,1776341124805
72.4,1776341125005
71.9,1776341125224
73.4,1776341125425
72.3,1776341125647
71.4,1776341125885
72.5,1776341126105
74.8,1776341126345
74.0,1776341126587
71.4,1776341126805
74.7,1776341127005
75.3,1776341127225
73.1,1776341127425
72.5,1776341127645
77.3,1776341127845
75.2,1776341128065
73.7,1776341128265
71.5,1776341128484
70.7,1776341128725
71.0,1776341128944
70.7,1776341129145
70.5,1776341129363
72.0,1776341129564
71.6,1776341129784
70.5,1776341130003
72.3,1776341130245
71.7,1776341130465
71.7,1776341130703
72.0,1776341130943
71.2,1776341131163
71.9,1776341131403
72.5,1776341131623
71.6,1776341131824
71.0,1776341132043
70.5,1776341132243
71.6,1776341132465
72.7,1776341132665
73.5,1776341132885
71.8,1776341133085
71.2,1776341133304
73.4,1776341133543
71.9,1776341133743
71.0,1776341133943
71.1,1776341134164
71.5,1776341134369
71.4,1776341134585
73.0,1776341134785
72.1,1776341135003
73.3,1776341135243
74.4,1776341135463
72.5,1776341135663
