Recorded date: Apr 17, 2026, 19:14:13
Export date: Apr 18, 2026, 18:41:32
Min (dB-A): 72.5
Max (dB-A): 88.4
Peak (dB-A): 92.3
Avg (dB-A): 78.6
TWA (dB-A): 47.3
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
82.5,1776427985055
81.0,1776427985272
81.1,1776427985477
86.2,1776427985691
82.3,1776427985932
79.6,1776427986154
78.3,1776427986392
77.2,1776427986633
77.7,1776427986835
79.1,1776427987072
80.4,1776427987311
82.2,1776427987534
81.7,1776427987771
82.9,1776427988014
83.3,1776427988232
83.8,1776427988473
81.2,1776427988691
78.6,1776427988893
80.4,1776427989110
80.1,1776427989311
80.9,1776427989533
77.1,1776427989774
76.8,1776427990010
76.2,1776427990231
74.7,1776427990473
77.0,1776427990691
77.1,1776427990892
76.7,1776427991112
76.8,1776427991315
77.8,1776427991533
77.1,1776427991733
77.6,1776427991956
77.9,1776427992191
76.0,1776427992430
74.9,1776427992651
77.1,1776427992852
79.4,1776427993071
76.9,1776427993310
77.0,1776427993531
77.6,1776427993733
76.7,1776427993950
77.2,1776427994150
75.7,1776427994371
78.9,1776427994571
76.7,1776427994790
75.5,1776427994991
75.3,1776427995214
74.3,1776427995452
76.2,1776427995670
79.2,1776427995890
77.3,1776427996136
75.4,1776427996351
75.6,1776427996591
77.3,1776427996831
79.3,1776427997052
78.6,1776427997252
77.4,1776427997471
77.8,1776427997673
76.4,1776427997891
75.3,1776427998131
76.7,1776427998351
77.3,1776427998551
76.0,1776427998771
73.5,1776427998974
73.9,1776427999192
77.8,1776427999431
77.6,1776427999670
75.9,1776427999890
75.9,1776428000092
78.6,1776428000312
75.7,1776428000552
75.9,1776428000792
76.6,1776428001010
77.8,1776428001251
80.1,1776428001475
77.5,1776428001712
76.6,1776428001950
75.3,1776428002173
77.2,1776428002412
76.9,1776428002652
77.8,1776428002870
77.2,1776428003071
78.6,1776428003290
77.0,1776428003532
79.3,1776428003752
76.2,1776428003952
76.3,1776428004171
76.2,1776428004392
74.6,1776428004630
74.6,1776428004851
76.7,1776428005091
80.9,1776428005330
78.5,1776428005551
76.1,1776428005791
75.0,1776428006011
76.0,1776428006213
76.3,1776428006430
76.9,1776428006634
76.6,1776428006851
75.5,1776428007051
76.0,1776428007271
78.6,1776428007511
77.5,1776428007752
74.6,1776428007971
76.4,1776428008211
79.5,1776428008451
75.0,1776428008670
76.7,1776428008911
77.8,1776428009130
77.2,1776428009330
76.5,1776428009550
75.9,1776428009752
78.2,1776428009970
79.1,1776428010170
76.9,1776428010391
79.2,1776428010630
82.1,1776428010870
79.4,1776428011091
75.9,1776428011331
75.5,1776428011550
74.1,1776428011753
74.6,1776428011972
75.0,1776428012211
74.9,1776428012452
74.5,1776428012673
74.6,1776428012910
74.9,1776428013131
74.5,1776428013351
74.6,1776428013552
77.5,1776428013771
75.8,1776428014011
76.2,1776428014231
75.6,1776428014432
75.0,1776428014650
75.8,1776428014850
75.0,1776428015072
75.7,1776428015311
74.5,1776428015550
75.0,1776428015771
74.3,1776428015971
76.1,1776428016194
75.0,1776428016431
75.4,1776428016651
74.3,1776428016893
74.0,1776428017130
74.1,1776428017351
75.0,1776428017591
75.2,1776428017831
74.4,1776428018051
74.7,1776428018291
75.4,1776428018534
74.7,1776428018752
75.0,1776428018994
74.4,1776428019211
73.6,1776428019450
73.7,1776428019690
73.5,1776428019912
74.1,1776428020152
75.5,1776428020392
76.3,1776428020610
72.5,1776428020810
73.6,1776428021031
72.9,1776428021271
72.5,1776428021492
73.7,1776428021694
73.5,1776428021911
73.8,1776428022130
75.7,1776428022370
75.8,1776428022591
75.9,1776428022791
75.7,1776428023010
75.2,1776428023211
74.4,1776428023430
73.7,1776428023630
76.2,1776428023850
74.3,1776428024091
73.9,1776428024310
74.2,1776428024512
77.3,1776428024733
76.3,1776428024971
76.7,1776428025211
77.1,1776428025430
76.8,1776428025631
75.9,1776428025851
76.0,1776428026051
77.1,1776428026272
76.7,1776428026512
75.7,1776428026731
76.8,1776428026971
76.0,1776428027211
74.8,1776428027432
74.7,1776428027671
74.6,1776428027911
74.4,1776428028133
74.4,1776428028334
76.8,1776428028553
76.4,1776428028790
76.0,1776428029011
76.4,1776428029250
75.4,1776428029493
76.4,1776428029711
76.1,1776428029953
75.9,1776428030191
76.8,1776428030411
75.9,1776428030650
75.5,1776428030871
76.8,1776428031090
76.1,1776428031290
75.9,1776428031513
75.5,1776428031750
76.5,1776428031975
77.2,1776428032210
77.4,1776428032453
77.3,1776428032673
77.2,1776428032910
76.5,1776428033150
76.5,1776428033371
76.9,1776428033573
76.8,1776428033793
76.9,1776428034033
76.7,1776428034252
77.4,1776428034490
78.2,1776428034730
77.9,1776428034952
77.8,1776428035191
77.8,1776428035431
77.1,1776428035652
77.4,1776428035852
77.3,1776428036070
76.7,1776428036272
77.3,1776428036490
76.9,1776428036730
76.5,1776428036950
77.2,1776428037151
77.0,1776428037375
77.3,1776428037614
76.8,1776428037852
76.5,1776428038070
76.1,1776428038270
76.2,1776428038495
76.8,1776428038732
77.3,1776428038972
77.5,1776428039190
77.1,1776428039430
77.0,1776428039630
76.4,1776428039832
76.5,1776428040051
77.0,1776428040252
76.9,1776428040470
77.3,1776428040671
77.5,1776428040890
76.9,1776428041090
77.3,1776428041311
77.9,1776428041513
77.6,1776428041731
77.9,1776428041970
79.2,1776428042192
78.7,1776428042392
79.9,1776428042610
81.9,1776428042811
