Recorded date: Apr 17, 2026, 19:11:21
Export date: Apr 18, 2026, 18:41:14
Min (dB-A): 67.7
Max (dB-A): 83.1
Peak (dB-A): 89.8
Avg (dB-A): 76.4
TWA (dB-A): 42.6
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
72.5,1776427780079
73.0,1776427780300
73.4,1776427780540
73.3,1776427780761
74.0,1776427780999
73.4,1776427781240
72.8,1776427781459
73.8,1776427781660
72.9,1776427781879
74.6,1776427782079
73.4,1776427782300
74.7,1776427782500
73.5,1776427782720
73.8,1776427782960
73.9,1776427783180
74.9,1776427783380
73.7,1776427783600
74.9,1776427783802
74.5,1776427784019
73.3,1776427784221
73.7,1776427784440
74.0,1776427784642
73.8,1776427784860
72.7,1776427785061
73.7,1776427785281
73.4,1776427785520
74.0,1776427785742
72.9,1776427785982
73.4,1776427786202
73.6,1776427786419
73.1,1776427786621
73.3,1776427786842
73.4,1776427787081
73.4,1776427787321
72.6,1776427787541
72.2,1776427787782
72.6,1776427788002
71.9,1776427788242
73.3,1776427788481
73.8,1776427788702
73.1,1776427788941
73.0,1776427789179
73.0,1776427789401
73.1,1776427789642
73.4,1776427789882
73.5,1776427790101
73.7,1776427790301
73.7,1776427790521
74.0,1776427790761
73.6,1776427790980
73.2,1776427791180
72.8,1776427791401
73.1,1776427791601
73.3,1776427791820
73.5,1776427792020
73.3,1776427792240
74.1,1776427792440
73.4,1776427792660
73.4,1776427792900
73.0,1776427793121
73.3,1776427793361
73.4,1776427793602
72.9,1776427793822
73.6,1776427794062
73.0,1776427794302
73.0,1776427794520
74.4,1776427794721
73.0,1776427794922
73.5,1776427795161
74.0,1776427795401
74.4,1776427795621
73.5,1776427795862
73.0,1776427796081
74.2,1776427796282
73.2,1776427796502
72.1,1776427796707
72.5,1776427796922
72.9,1776427797160
72.5,1776427797400
72.8,1776427797621
74.6,1776427797862
73.4,1776427798101
72.8,1776427798320
73.5,1776427798559
74.1,1776427798782
74.7,1776427798982
75.1,1776427799202
74.0,1776427799402
74.6,1776427799621
73.8,1776427799861
72.8,1776427800102
73.3,1776427800319
73.6,1776427800522
73.6,1776427800740
73.9,1776427800980
74.3,1776427801201
74.1,1776427801401
73.9,1776427801621
74.4,1776427801821
74.5,1776427802040
73.8,1776427802241
74.9,1776427802459
74.5,1776427802661
74.0,1776427802881
73.7,1776427803081
73.9,1776427803301
73.8,1776427803542
73.6,1776427803799
73.8,1776427804020
73.3,1776427804260
74.0,1776427804500
74.1,1776427804720
75.5,1776427804920
75.6,1776427805142
75.0,1776427805342
75.3,1776427805561
75.7,1776427805802
75.3,1776427806020
74.3,1776427806222
75.0,1776427806442
75.1,1776427806682
74.6,1776427806922
75.3,1776427807142
76.0,1776427807342
76.4,1776427807561
77.2,1776427807762
79.7,1776427807981
76.1,1776427808182
76.3,1776427808401
75.0,1776427808642
74.4,1776427808861
74.5,1776427809062
74.1,1776427809282
74.7,1776427809521
74.8,1776427809762
74.7,1776427809981
75.0,1776427810220
75.0,1776427810461
75.2,1776427810682
75.1,1776427810921
74.9,1776427811140
75.3,1776427811380
74.9,1776427811619
76.4,1776427811840
76.5,1776427812041
76.1,1776427812259
75.0,1776427812480
75.0,1776427812720
75.4,1776427812940
76.4,1776427813140
76.2,1776427813359
76.3,1776427813602
77.1,1776427813820
77.2,1776427814020
76.3,1776427814240
75.5,1776427814440
76.3,1776427814660
76.4,1776427814900
78.3,1776427815140
75.9,1776427815360
78.9,1776427815600
80.6,1776427815841
79.2,1776427816061
77.5,1776427816302
75.8,1776427816521
75.7,1776427816762
75.8,1776427817001
76.0,1776427817220
78.4,1776427817421
76.9,1776427817640
76.7,1776427817840
76.6,1776427818060
76.2,1776427818302
75.8,1776427818540
75.3,1776427818760
75.1,1776427819000
76.3,1776427819220
76.2,1776427819420
75.5,1776427819640
75.3,1776427819880
76.2,1776427820121
75.9,1776427820340
75.9,1776427820540
76.6,1776427820760
76.7,1776427821000
76.5,1776427821220
77.2,1776427821440
76.0,1776427821680
76.2,1776427821900
75.8,1776427822100
77.0,1776427822321
76.0,1776427822521
76.4,1776427822740
75.2,1776427822942
75.8,1776427823159
74.8,1776427823362
74.6,1776427823580
75.8,1776427823821
82.8,1776427824042
78.9,1776427824281
78.1,1776427824521
75.7,1776427824741
78.4,1776427824941
77.6,1776427825167
78.2,1776427825400
77.9,1776427825642
77.3,1776427825860
75.9,1776427826062
76.2,1776427826282
80.6,1776427826521
80.5,1776427826741
80.3,1776427826982
80.6,1776427827222
78.5,1776427827441
78.9,1776427827642
79.5,1776427827861
82.2,1776427828062
77.7,1776427828282
78.9,1776427828482
79.3,1776427828702
79.4,1776427828942
79.0,1776427829161
79.6,1776427829362
76.8,1776427829580
78.0,1776427829780
81.2,1776427830000
79.8,1776427830220
78.3,1776427830461
77.8,1776427830681
77.6,1776427830882
77.1,1776427831101
75.9,1776427831302
76.4,1776427831521
78.0,1776427831760
81.1,1776427831981
79.5,1776427832222
77.9,1776427832462
78.5,1776427832681
76.3,1776427832922
76.1,1776427833162
76.7,1776427833382
76.4,1776427833621
75.7,1776427833861
76.6,1776427834080
76.5,1776427834322
75.9,1776427834541
76.4,1776427834742
78.0,1776427834961
76.8,1776427835163
77.1,1776427835382
78.5,1776427835622
77.0,1776427835861
78.5,1776427836081
80.1,1776427836282
77.6,1776427836501
76.9,1776427836741
76.5,1776427836961
76.9,1776427837161
76.9,1776427837382
77.1,1776427837582
77.0,1776427837803
77.9,1776427838042
77.1,1776427838281
77.4,1776427838502
77.0,1776427838702
76.3,1776427838902
77.0,1776427839142
76.1,1776427839361
76.8,1776427839561
77.4,1776427839781
77.6,1776427839981
77.9,1776427840204
77.2,1776427840441
76.4,1776427840679
77.0,1776427840900
76.1,1776427841102
77.0,1776427841321
76.9,1776427841521
76.4,1776427841739
78.8,1776427841981
77.5,1776427842202
79.6,1776427842442
78.5,1776427842680
79.7,1776427842902
77.6,1776427843140
77.5,1776427843381
77.9,1776427843601
80.0,1776427843841
78.8,1776427844082
78.4,1776427844300
77.4,1776427844542
78.3,1776427844762
77.1,1776427844962
78.0,1776427845181
77.7,1776427845382
77.7,1776427845601
77.0,1776427845802
76.6,1776427846020
77.9,1776427846222
76.7,1776427846441
78.9,1776427846643
77.3,1776427846861
77.2,1776427847102
79.0,1776427847322
78.1,1776427847562
80.3,1776427847781
78.5,1776427848002
77.7,1776427848240
78.3,1776427848482
78.6,1776427848702
78.5,1776427848942
77.7,1776427849181
78.1,1776427849401
78.1,1776427849642
77.9,1776427849860
78.0,1776427850061
77.6,1776427850281
77.2,1776427850481
77.6,1776427850701
78.4,1776427850902
77.6,1776427851121
77.7,1776427851322
77.9,1776427851541
78.2,1776427851782
79.6,1776427852000
77.9,1776427852202
77.4,1776427852422
77.9,1776427852663
80.9,1776427852902
77.9,1776427853122
78.1,1776427853360
77.7,1776427853602
78.2,1776427853820
77.6,1776427854021
79.1,1776427854241
81.4,1776427854481
79.9,1776427854700
78.5,1776427854900
77.9,1776427855121
82.2,1776427855321
81.2,1776427855540
79.0,1776427855742
80.7,1776427855962
81.9,1776427856202
81.3,1776427856421
80.3,1776427856642
79.9,1776427856842
79.7,1776427857062
79.4,1776427857302
78.7,1776427857522
80.0,1776427857760
79.9,1776427858000
79.4,1776427858222
79.2,1776427858422
78.2,1776427858641
79.4,1776427858842
77.8,1776427859060
78.9,1776427859261
79.5,1776427859482
78.4,1776427859722
77.9,1776427859940
78.0,1776427860142
80.8,1776427860362
79.8,1776427860601
79.7,1776427860842
79.0,1776427861061
77.8,1776427861261
78.4,1776427861481
80.1,1776427861721
80.7,1776427861960
79.6,1776427862181
80.0,1776427862421
81.3,1776427862642
82.0,1776427862881
79.7,1776427863121
78.8,1776427863341
80.6,1776427863582
78.9,1776427863821
80.8,1776427864041
80.3,1776427864243
79.5,1776427864461
78.1,1776427864701
77.6,1776427864922
79.4,1776427865162
78.6,1776427865381
77.4,1776427865602
78.4,1776427865802
77.5,1776427866022
78.2,1776427866262
78.1,1776427866502
78.0,1776427866720
77.3,1776427866960
78.7,1776427867181
77.4,1776427867420
77.8,1776427867685
77.3,1776427867940
77.4,1776427868199
77.9,1776427868419
78.1,1776427868639
77.9,1776427868863
78.2,1776427869102
77.9,1776427869340
78.5,1776427869561
77.0,1776427869824
77.5,1776427870060
77.1,1776427870286
77.2,1776427870521
77.7,1776427870761
77.6,1776427870979
77.1,1776427871199
77.4,1776427871420
76.8,1776427871663
76.4,1776427871899
76.9,1776427872119
77.8,1776427872359
77.3,1776427872579
76.8,1776427872779
