Recorded date: Apr 17, 2026, 19:12:55
Export date: Apr 18, 2026, 18:41:23
Min (dB-A): 75.2
Max (dB-A): 84.4
Peak (dB-A): 89.7
Avg (dB-A): 77.8
TWA (dB-A): 42.6
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
77.4,1776427893045
77.7,1776427893266
76.9,1776427893466
77.5,1776427893688
76.9,1776427893935
76.7,1776427894148
76.5,1776427894351
76.1,1776427894567
76.8,1776427894768
77.0,1776427894987
76.6,1776427895225
77.1,1776427895471
76.7,1776427895686
78.3,1776427895886
77.0,1776427896107
77.6,1776427896348
78.2,1776427896566
77.2,1776427896767
77.4,1776427896989
77.6,1776427897227
78.3,1776427897467
77.9,1776427897688
77.2,1776427897927
76.6,1776427898169
77.6,1776427898390
77.9,1776427898625
78.7,1776427898847
79.3,1776427899049
80.1,1776427899267
82.1,1776427899506
78.6,1776427899748
77.9,1776427899966
77.3,1776427900167
77.2,1776427900387
77.6,1776427900628
76.9,1776427900869
76.4,1776427901087
76.3,1776427901309
76.5,1776427901527
76.5,1776427901767
77.5,1776427902007
77.0,1776427902227
77.1,1776427902466
76.8,1776427902709
76.4,1776427902930
77.0,1776427903167
77.6,1776427903406
78.5,1776427903630
78.6,1776427903865
79.3,1776427904085
78.2,1776427904286
77.7,1776427904505
78.1,1776427904709
78.2,1776427904926
77.2,1776427905126
77.6,1776427905348
78.0,1776427905587
77.2,1776427905828
76.2,1776427906045
76.7,1776427906246
77.1,1776427906465
77.2,1776427906706
76.9,1776427906926
76.2,1776427907126
77.1,1776427907347
76.6,1776427907587
76.9,1776427907827
78.3,1776427908046
77.6,1776427908246
76.8,1776427908465
77.5,1776427908665
77.6,1776427908892
77.9,1776427909127
76.9,1776427909346
77.2,1776427909548
81.6,1776427909767
83.6,1776427909986
78.2,1776427910232
77.3,1776427910446
78.6,1776427910648
77.3,1776427910866
84.4,1776427911070
77.9,1776427911287
77.4,1776427911487
78.6,1776427911708
77.0,1776427911944
77.4,1776427912164
78.3,1776427912370
79.0,1776427912584
78.8,1776427912784
79.5,1776427913005
79.7,1776427913245
79.0,1776427913485
80.2,1776427913705
79.5,1776427913944
79.5,1776427914164
78.5,1776427914364
79.6,1776427914584
78.6,1776427914788
77.5,1776427915008
77.2,1776427915245
76.3,1776427915487
77.6,1776427915705
76.9,1776427915910
77.5,1776427916126
77.2,1776427916326
77.8,1776427916545
77.4,1776427916794
77.1,1776427917007
77.5,1776427917245
76.9,1776427917485
77.0,1776427917706
77.0,1776427917947
77.1,1776427918185
77.1,1776427918406
77.0,1776427918645
77.8,1776427918866
77.8,1776427919085
78.0,1776427919325
77.2,1776427919547
77.4,1776427919788
76.1,1776427920025
76.8,1776427920245
76.6,1776427920485
77.3,1776427920725
77.2,1776427920945
77.1,1776427921185
77.9,1776427921425
77.3,1776427921652
77.6,1776427921886
76.9,1776427922106
77.4,1776427922308
77.3,1776427922528
77.4,1776427922730
77.0,1776427922951
77.2,1776427923189
77.4,1776427923427
77.5,1776427923646
77.6,1776427923847
77.4,1776427924065
77.3,1776427924265
77.3,1776427924486
77.2,1776427924728
77.0,1776427924947
77.0,1776427925189
77.5,1776427925425
76.8,1776427925647
77.9,1776427925848
78.2,1776427926066
76.7,1776427926268
77.4,1776427926488
77.2,1776427926728
77.3,1776427926951
77.9,1776427927185
76.2,1776427927424
77.4,1776427927625
77.8,1776427927868
77.9,1776427928105
76.8,1776427928325
76.3,1776427928564
76.3,1776427928804
77.4,1776427929025
78.0,1776427929264
77.7,1776427929485
77.8,1776427929685
77.9,1776427929907
77.7,1776427930150
77.6,1776427930388
78.0,1776427930608
78.3,1776427930848
76.8,1776427931089
77.5,1776427931306
76.2,1776427931508
77.3,1776427931725
79.8,1776427931927
77.3,1776427932147
77.3,1776427932389
78.0,1776427932607
78.2,1776427932846
77.4,1776427933084
77.7,1776427933309
78.6,1776427933545
78.7,1776427933789
77.9,1776427934006
77.4,1776427934208
77.6,1776427934426
77.5,1776427934666
77.8,1776427934888
76.9,1776427935127
75.7,1776427935367
76.3,1776427935587
77.4,1776427935787
77.5,1776427936008
76.9,1776427936246
76.6,1776427936468
76.8,1776427936689
77.0,1776427936925
76.3,1776427937145
76.1,1776427937345
77.8,1776427937568
77.1,1776427937769
77.5,1776427937987
76.5,1776427938226
76.0,1776427938473
75.9,1776427938688
76.9,1776427938931
77.8,1776427939174
77.1,1776427939386
76.8,1776427939627
76.0,1776427939849
78.3,1776427940086
77.1,1776427940329
76.5,1776427940548
76.2,1776427940786
75.2,1776427941031
76.3,1776427941247
76.5,1776427941449
77.7,1776427941667
76.7,1776427941905
79.3,1776427942147
78.0,1776427942367
77.1,1776427942607
78.1,1776427942826
77.6,1776427943066
77.8,1776427943307
76.3,1776427943525
76.7,1776427943725
76.5,1776427943947
77.2,1776427944190
76.9,1776427944427
76.6,1776427944646
76.8,1776427944887
76.6,1776427945107
76.8,1776427945330
76.4,1776427945565
77.3,1776427945788
77.1,1776427945988
78.1,1776427946207
77.3,1776427946407
77.4,1776427946627
75.8,1776427946868
75.5,1776427947106
76.2,1776427947327
76.3,1776427947569
77.0,1776427947786
76.4,1776427948026
76.2,1776427948265
76.1,1776427948485
77.1,1776427948689
76.6,1776427948907
77.2,1776427949112
76.9,1776427949329
76.7,1776427949534
