Recorded date: Apr 16, 2026, 19:11:58
Export date: Apr 18, 2026, 18:38:42
Min (dB-A): 64.5
Max (dB-A): 90.3
Peak (dB-A): 97.3
Avg (dB-A): 80.2
TWA (dB-A): 52.5
Dose (dB-A): 0.1

Leq (dB-A), Timestamp
78.0,1776341459947
79.1,1776341460168
80.4,1776341460409
81.8,1776341460646
80.4,1776341460867
78.6,1776341461107
78.2,1776341461346
78.4,1776341461566
79.7,1776341461766
80.6,1776341461987
79.2,1776341462227
80.2,1776341462466
79.2,1776341462686
83.4,1776341462926
79.4,1776341463146
80.1,1776341463346
79.6,1776341463567
80.2,1776341463806
79.4,1776341464046
80.4,1776341464267
79.9,1776341464506
80.0,1776341464747
78.7,1776341464967
79.5,1776341465206
80.3,1776341465427
78.8,1776341465666
78.3,1776341465906
77.9,1776341466126
79.3,1776341466326
78.5,1776341466546
80.1,1776341466746
81.1,1776341466966
77.8,1776341467187
77.9,1776341467427
78.1,1776341467647
78.2,1776341467886
78.4,1776341468108
79.0,1776341468348
78.2,1776341468591
79.5,1776341468806
79.9,1776341469007
78.6,1776341469226
78.8,1776341469426
79.4,1776341469647
80.0,1776341469886
77.6,1776341470126
77.4,1776341470346
78.4,1776341470586
78.2,1776341470808
78.2,1776341471046
78.8,1776341471286
77.4,1776341471506
77.0,1776341471707
79.0,1776341471927
77.4,1776341472168
78.2,1776341472406
78.3,1776341472626
78.7,1776341472868
78.3,1776341473087
78.5,1776341473287
78.5,1776341473508
79.8,1776341473747
78.5,1776341473986
77.4,1776341474207
76.7,1776341474447
78.0,1776341474687
77.4,1776341474906
78.1,1776341475106
78.5,1776341475326
77.9,1776341475567
77.7,1776341475786
77.8,1776341476006
78.4,1776341476246
78.5,1776341476466
78.1,1776341476669
77.9,1776341476886
77.1,1776341477087
78.3,1776341477306
77.3,1776341477506
78.9,1776341477726
77.5,1776341477968
77.4,1776341478187
77.7,1776341478387
78.0,1776341478606
77.4,1776341478807
76.7,1776341479026
78.4,1776341479226
78.1,1776341479447
77.4,1776341479647
77.9,1776341479866
78.0,1776341480066
78.9,1776341480286
77.6,1776341480527
77.9,1776341480746
78.4,1776341480949
78.1,1776341481168
78.6,1776341481406
78.2,1776341481650
78.5,1776341481867
77.6,1776341482107
78.9,1776341482348
78.5,1776341482566
79.4,1776341482766
79.2,1776341482986
78.4,1776341483227
78.5,1776341483447
78.6,1776341483648
76.9,1776341483868
77.9,1776341484107
79.0,1776341484347
76.9,1776341484568
77.2,1776341484786
77.8,1776341485026
77.1,1776341485247
77.0,1776341485447
76.6,1776341485667
78.1,1776341485906
79.1,1776341486127
78.8,1776341486367
77.1,1776341486607
77.6,1776341486826
78.3,1776341487027
77.8,1776341487248
77.4,1776341487488
77.8,1776341487726
76.8,1776341487949
78.0,1776341488186
77.7,1776341488407
76.8,1776341488647
78.2,1776341488887
77.6,1776341489106
77.1,1776341489306
77.5,1776341489528
77.3,1776341489733
77.2,1776341489946
78.0,1776341490148
78.0,1776341490367
77.4,1776341490606
76.4,1776341490826
77.8,1776341491028
77.9,1776341491248
77.5,1776341491486
78.8,1776341491727
79.0,1776341491947
79.4,1776341492186
79.1,1776341492427
78.9,1776341492649
79.0,1776341492888
78.9,1776341493131
79.7,1776341493346
79.1,1776341493567
78.5,1776341493787
78.0,1776341493988
79.7,1776341494210
78.8,1776341494447
77.8,1776341494687
79.6,1776341494909
79.8,1776341495149
80.3,1776341495386
79.9,1776341495606
81.8,1776341495847
80.3,1776341496066
79.7,1776341496267
78.9,1776341496487
80.7,1776341496735
80.7,1776341496966
81.6,1776341497186
81.1,1776341497387
81.7,1776341497606
84.6,1776341497812
82.9,1776341498026
83.1,1776341498233
82.4,1776341498446
83.4,1776341498687
83.8,1776341498907
84.0,1776341499107
83.5,1776341499326
83.3,1776341499526
83.2,1776341499746
84.1,1776341499947
84.7,1776341500167
84.9,1776341500407
84.9,1776341500646
85.1,1776341500869
85.1,1776341501109
84.4,1776341501329
84.0,1776341501567
84.4,1776341501807
84.7,1776341502028
85.0,1776341502230
84.6,1776341502486
85.1,1776341502707
84.8,1776341502946
86.0,1776341503186
85.6,1776341503407
85.0,1776341503647
85.6,1776341503867
85.6,1776341504067
85.6,1776341504286
84.9,1776341504487
85.1,1776341504706
84.6,1776341504907
84.0,1776341505127
84.6,1776341505328
84.5,1776341505546
84.9,1776341505747
84.2,1776341505966
84.3,1776341506207
83.8,1776341506426
83.2,1776341506626
83.8,1776341506850
84.1,1776341507088
83.6,1776341507326
82.6,1776341507547
83.2,1776341507747
83.0,1776341507966
82.8,1776341508166
84.0,1776341508389
83.0,1776341508626
84.0,1776341508847
83.5,1776341509087
83.5,1776341509326
83.6,1776341509546
83.2,1776341509747
84.4,1776341509966
84.3,1776341510166
84.2,1776341510388
84.6,1776341510588
83.9,1776341510806
83.9,1776341511006
84.5,1776341511206
84.1,1776341511446
83.9,1776341511667
83.2,1776341511907
83.3,1776341512149
83.8,1776341512369
83.4,1776341512576
84.1,1776341512788
84.1,1776341512989
84.8,1776341513206
