Recorded date: Apr 16, 2026, 19:08:56
Export date: Apr 18, 2026, 18:37:59
Min (dB-A): 70.4
Max (dB-A): 88.5
Peak (dB-A): 92.4
Avg (dB-A): 79.4
TWA (dB-A): 50.5
Dose (dB-A): 0.0

Leq (dB-A), Timestamp
71.0,1776341266918
71.3,1776341267155
71.8,1776341267375
71.3,1776341267596
73.3,1776341267837
71.8,1776341268055
71.2,1776341268296
71.7,1776341268534
72.5,1776341268755
72.5,1776341268996
71.6,1776341269215
72.2,1776341269455
73.1,1776341269700
72.6,1776341269915
71.3,1776341270157
72.3,1776341270397
70.6,1776341270616
70.8,1776341270860
71.8,1776341271097
72.3,1776341271315
71.5,1776341271560
70.7,1776341271775
71.3,1776341271978
73.1,1776341272195
71.7,1776341272399
70.7,1776341272615
71.1,1776341272857
70.4,1776341273097
70.9,1776341273316
71.3,1776341273557
71.0,1776341273794
70.6,1776341274016
71.9,1776341274255
71.0,1776341274474
71.3,1776341274676
71.3,1776341274895
71.7,1776341275135
72.4,1776341275375
71.0,1776341275595
71.6,1776341275795
72.0,1776341276015
71.9,1776341276235
72.3,1776341276458
73.3,1776341276695
71.7,1776341276941
72.1,1776341277155
71.5,1776341277358
71.8,1776341277576
71.5,1776341277777
71.1,1776341277995
71.5,1776341278236
72.1,1776341278477
71.2,1776341278695
73.3,1776341278935
76.3,1776341279155
75.4,1776341279394
77.4,1776341279636
75.2,1776341279855
72.4,1776341280057
80.1,1776341280275
78.2,1776341280517
76.3,1776341280754
74.7,1776341280975
75.4,1776341281217
78.0,1776341281460
79.1,1776341281675
78.3,1776341281915
77.4,1776341282135
77.2,1776341282375
78.2,1776341282617
80.0,1776341282835
78.2,1776341283075
78.4,1776341283315
76.6,1776341283534
75.9,1776341283735
76.9,1776341283956
78.0,1776341284195
76.8,1776341284415
74.7,1776341284660
80.9,1776341284896
78.5,1776341285155
78.5,1776341285375
77.6,1776341285575
78.9,1776341285795
80.9,1776341286041
76.8,1776341286276
76.2,1776341286496
76.9,1776341286739
81.0,1776341286956
79.9,1776341287197
78.3,1776341287436
77.3,1776341287655
77.7,1776341287856
81.4,1776341288077
78.7,1776341288315
81.4,1776341288554
81.1,1776341288774
77.9,1776341288975
77.4,1776341289196
75.5,1776341289438
73.9,1776341289657
77.4,1776341289858
80.9,1776341290075
78.9,1776341290318
80.1,1776341290557
79.4,1776341290775
77.8,1776341290977
78.0,1776341291195
75.3,1776341291435
79.8,1776341291675
78.6,1776341291897
80.4,1776341292137
80.0,1776341292358
77.8,1776341292596
77.2,1776341292835
78.7,1776341293055
78.0,1776341293258
75.8,1776341293475
74.7,1776341293716
73.8,1776341293934
78.9,1776341294155
79.8,1776341294394
80.6,1776341294616
80.9,1776341294855
81.9,1776341295097
78.9,1776341295316
75.9,1776341295516
82.2,1776341295735
80.2,1776341295975
77.9,1776341296215
76.1,1776341296434
77.6,1776341296634
79.9,1776341296855
75.4,1776341297096
79.1,1776341297315
77.8,1776341297515
78.3,1776341297734
81.7,1776341297934
78.2,1776341298155
77.0,1776341298395
77.4,1776341298635
74.9,1776341298855
75.5,1776341299099
75.3,1776341299334
76.8,1776341299555
79.0,1776341299795
77.4,1776341300015
75.9,1776341300216
77.1,1776341300434
77.6,1776341300634
80.3,1776341300858
79.9,1776341301095
79.9,1776341301336
78.2,1776341301555
78.6,1776341301758
76.3,1776341301975
78.3,1776341302214
78.9,1776341302435
78.6,1776341302654
79.3,1776341302894
78.2,1776341303116
79.1,1776341303355
77.7,1776341303594
79.3,1776341303815
75.4,1776341304015
74.6,1776341304235
74.5,1776341304476
79.7,1776341304695
81.1,1776341304934
86.8,1776341305175
79.7,1776341305396
79.2,1776341305636
75.9,1776341305875
73.8,1776341306095
84.0,1776341306297
80.5,1776341306515
86.0,1776341306756
80.0,1776341306995
86.4,1776341307220
83.6,1776341307456
77.7,1776341307677
77.9,1776341307914
83.7,1776341308155
80.3,1776341308376
81.6,1776341308615
80.6,1776341308855
77.3,1776341309074
74.9,1776341309275
75.9,1776341309494
78.6,1776341309738
78.3,1776341309955
82.2,1776341310155
83.8,1776341310374
80.4,1776341310575
80.1,1776341310794
76.4,1776341310996
77.1,1776341311215
82.2,1776341311435
78.4,1776341311675
81.4,1776341311895
85.3,1776341312095
81.6,1776341312315
79.3,1776341312555
79.0,1776341312774
79.7,1776341312976
79.9,1776341313195
88.5,1776341313395
82.5,1776341313614
82.2,1776341313814
80.1,1776341314034
80.8,1776341314235
80.4,1776341314454
79.3,1776341314654
80.6,1776341314876
82.4,1776341315116
78.7,1776341315336
79.3,1776341315574
79.2,1776341315814
80.9,1776341316036
87.6,1776341316275
82.4,1776341316515
79.6,1776341316737
80.3,1776341316938
79.0,1776341317154
81.7,1776341317396
78.2,1776341317615
78.0,1776341317815
84.5,1776341318036
81.9,1776341318275
83.3,1776341318514
85.3,1776341318736
82.6,1776341318974
84.5,1776341319215
80.8,1776341319435
81.2,1776341319675
82.6,1776341319894
81.7,1776341320095
80.7,1776341320307
82.0,1776341320535
82.1,1776341320775
83.8,1776341320995
81.9,1776341321235
80.3,1776341321475
76.1,1776341321695
83.5,1776341321935
